date,province,cum_no,daily_no,cum_no_perc_pop,daily_no_perc_pop
2020-03-05,EC,0,0,0.0,0.0
2020-03-07,EC,0,0,0.0,0.0
2020-03-08,EC,0,0,0.0,0.0
2020-03-09,EC,0,0,0.0,0.0
2020-03-11,EC,0,0,0.0,0.0
2020-03-12,EC,0,0,0.0,0.0
2020-03-13,EC,0,0,0.0,0.0
2020-03-14,EC,0,0,0.0,0.0
2020-03-15,EC,0,0,0.0,0.0
2020-03-16,EC,0,0,0.0,0.0
2020-03-17,EC,0,0,0.0,0.0
2020-03-18,EC,0,0,0.0,0.0
2020-03-19,EC,0,0,0.0,0.0
2020-03-20,EC,0,0,0.0,0.0
2020-03-21,EC,1,1,0.0,0.0
2020-03-22,EC,2,1,0.0,0.0
2020-03-23,EC,2,0,0.0,0.0
2020-03-24,EC,2,0,0.0,0.0
2020-03-25,EC,2,0,0.0,0.0
2020-03-26,EC,5,3,0.0,0.0
2020-03-28,EC,10,5,0.0,0.0
2020-03-29,EC,12,2,0.0,0.0
2020-03-30,EC,12,0,0.0,0.0
2020-03-31,EC,12,0,0.0,0.0
2020-04-01,EC,15,3,0.0,0.0
2020-04-02,EC,17,2,0.0,0.0
2020-04-03,EC,21,4,0.0,0.0
2020-04-04,EC,25,4,0.0,0.0
2020-04-05,EC,31,6,0.0,0.0
2020-04-06,EC,32,1,0.0,0.0
2020-04-08,EC,45,13,0.001,0.0
2020-04-09,EC,61,16,0.001,0.0
2020-04-10,EC,68,7,0.001,0.0
2020-04-11,EC,69,1,0.001,0.0
2020-04-12,EC,88,19,0.001,0.0
2020-04-13,EC,104,16,0.002,0.0
2020-04-14,EC,174,70,0.003,0.001
2020-04-15,EC,199,25,0.003,0.0
2020-04-16,EC,220,21,0.003,0.0
2020-04-17,EC,246,26,0.004,0.0
2020-04-18,EC,270,24,0.004,0.0
2020-04-19,EC,293,23,0.004,0.0
2020-04-20,EC,310,17,0.005,0.0
2020-04-21,EC,345,35,0.005,0.001
2020-04-22,EC,377,32,0.006,0.0
2020-04-23,EC,417,40,0.006,0.001
2020-04-24,EC,480,63,0.007,0.001
2020-04-25,EC,488,8,0.007,0.0
2020-04-26,EC,535,47,0.008,0.001
2020-04-27,EC,588,53,0.009,0.001
2020-04-28,EC,616,28,0.009,0.0
2020-04-29,EC,630,14,0.009,0.0
2020-04-30,EC,647,17,0.01,0.0
2020-05-01,EC,691,44,0.01,0.001
2020-05-02,EC,732,41,0.011,0.001
2020-05-03,EC,774,42,0.012,0.001
2020-05-04,EC,814,40,0.012,0.001
2020-05-05,EC,838,24,0.012,0.0
2020-05-06,EC,849,11,0.013,0.0
2020-05-07,EC,929,80,0.014,0.001
2020-05-08,EC,989,60,0.015,0.001
2020-05-09,EC,1078,89,0.016,0.001
2020-05-10,EC,1218,140,0.018,0.002
2020-05-11,EC,1356,138,0.02,0.002
2020-05-12,EC,1504,148,0.022,0.002
2020-05-13,EC,1534,30,0.023,0.0
2020-05-14,EC,1569,35,0.023,0.001
2020-05-15,EC,1662,93,0.025,0.001
2020-05-16,EC,1812,150,0.027,0.002
2020-05-17,EC,1936,124,0.029,0.002
2020-05-18,EC,2052,116,0.031,0.002
2020-05-19,EC,2135,83,0.032,0.001
2020-05-20,EC,2215,80,0.033,0.001
2020-05-21,EC,2324,109,0.035,0.002
2020-05-22,EC,2459,135,0.037,0.002
2020-05-23,EC,2569,110,0.038,0.002
2020-05-24,EC,2690,121,0.04,0.002
2020-05-25,EC,2748,58,0.041,0.001
2020-05-26,EC,2864,116,0.043,0.002
2020-05-27,EC,3047,183,0.045,0.003
2020-05-28,EC,3306,259,0.049,0.004
2020-05-29,EC,3583,277,0.053,0.004
2020-05-30,EC,3759,176,0.056,0.003
2020-05-31,EC,3927,168,0.059,0.003
2020-06-01,EC,4111,184,0.061,0.003
2020-06-02,EC,4324,213,0.064,0.003
2020-06-03,EC,4526,202,0.067,0.003
2020-06-04,EC,4936,410,0.074,0.006
2020-06-05,EC,5240,304,0.078,0.005
2020-06-06,EC,5629,389,0.084,0.006
2020-06-07,EC,5974,345,0.089,0.005
2020-06-08,EC,6341,367,0.094,0.005
2020-06-09,EC,6760,419,0.101,0.006
2020-06-10,EC,7154,394,0.107,0.006
2020-06-11,EC,7868,714,0.117,0.011
2020-06-12,EC,8615,747,0.128,0.011
2020-06-13,EC,9250,635,0.138,0.009
2020-06-14,EC,10027,777,0.149,0.012
2020-06-15,EC,10597,570,0.158,0.008
2020-06-16,EC,11039,442,0.164,0.007
2020-06-17,EC,11919,880,0.178,0.013
2020-06-18,EC,12639,720,0.188,0.011
2020-06-19,EC,13506,867,0.201,0.013
2020-06-20,EC,14721,1215,0.219,0.018
2020-06-21,EC,15751,1030,0.235,0.015
2020-06-22,EC,16895,1144,0.252,0.017
2020-06-23,EC,18108,1213,0.27,0.018
2020-06-24,EC,19214,1106,0.286,0.016
2020-06-25,EC,20487,1273,0.305,0.019
2020-06-26,EC,21938,1451,0.327,0.022
2020-06-27,EC,23658,1720,0.352,0.026
2020-06-28,EC,25099,1441,0.374,0.021
2020-06-29,EC,26195,1096,0.39,0.016
2020-06-30,EC,27686,1491,0.412,0.022
2020-07-01,EC,29340,1654,0.437,0.025
2020-07-02,EC,30603,1263,0.456,0.019
2020-07-03,EC,32157,1554,0.479,0.023
2020-07-04,EC,34161,2004,0.509,0.03
2020-07-05,EC,35648,1487,0.531,0.022
2020-07-06,EC,38081,2433,0.567,0.036
2020-07-07,EC,40401,2320,0.602,0.035
2020-07-08,EC,42357,1956,0.631,0.029
2020-07-09,EC,44432,2075,0.662,0.031
2020-07-10,EC,46284,1852,0.69,0.028
2020-07-11,EC,48232,1948,0.719,0.029
2020-07-12,EC,50300,2068,0.749,0.031
2020-07-13,EC,52058,1758,0.776,0.026
2020-07-14,EC,53959,1901,0.804,0.028
2020-07-15,EC,55584,1625,0.828,0.024
2020-07-16,EC,57186,1602,0.852,0.024
2020-07-17,EC,58860,1674,0.877,0.025
2020-07-18,EC,60976,2116,0.908,0.032
2020-07-19,EC,63181,2205,0.941,0.033
2020-07-20,EC,65316,2135,0.973,0.032
2020-07-21,EC,66759,1443,0.995,0.021
2020-07-22,EC,67818,1059,1.01,0.016
2020-07-23,EC,69445,1627,1.035,0.024
2020-07-24,EC,71338,1893,1.063,0.028
2020-07-25,EC,72772,1434,1.084,0.021
2020-07-26,EC,73585,813,1.096,0.012
2020-07-27,EC,74231,646,1.106,0.01
2020-07-28,EC,75067,836,1.118,0.012
2020-07-29,EC,75872,805,1.13,0.012
2020-07-30,EC,77055,1183,1.148,0.018
2020-07-31,EC,77938,883,1.161,0.013
2020-08-01,EC,78782,844,1.174,0.013
2020-08-02,EC,79410,628,1.183,0.009
2020-08-03,EC,79674,264,1.187,0.004
2020-08-04,EC,79844,170,1.19,0.003
2020-08-05,EC,80400,556,1.198,0.008
2020-08-06,EC,81014,614,1.207,0.009
2020-08-07,EC,81615,601,1.216,0.009
2020-08-08,EC,82074,459,1.223,0.007
2020-08-09,EC,82401,327,1.228,0.005
2020-08-10,EC,82587,186,1.23,0.003
2020-08-11,EC,82715,128,1.232,0.002
2020-08-12,EC,82779,64,1.233,0.001
2020-08-13,EC,83002,223,1.237,0.003
2020-08-14,EC,83372,370,1.242,0.006
2020-08-15,EC,83671,299,1.247,0.004
2020-08-16,EC,84006,335,1.252,0.005
2020-08-17,EC,84092,86,1.253,0.001
2020-08-18,EC,84144,52,1.254,0.001
2020-08-19,EC,84362,218,1.257,0.003
2020-08-20,EC,84586,224,1.26,0.003
2020-08-21,EC,84787,201,1.263,0.003
2020-08-22,EC,85039,252,1.267,0.004
2020-08-23,EC,85203,164,1.269,0.002
2020-08-24,EC,85240,37,1.27,0.001
2020-08-25,EC,85311,71,1.271,0.001
2020-08-26,EC,85472,161,1.273,0.002
2020-08-27,EC,85625,153,1.276,0.002
2020-08-28,EC,85701,76,1.277,0.001
2020-08-29,EC,85899,198,1.28,0.003
2020-08-30,EC,86060,161,1.282,0.002
2020-08-31,EC,86163,103,1.284,0.002
2020-09-01,EC,86217,54,1.284,0.001
2020-09-02,EC,86322,105,1.286,0.002
2020-09-03,EC,86489,167,1.289,0.002
2020-09-04,EC,86635,146,1.291,0.002
2020-09-05,EC,86755,120,1.292,0.002
2020-09-06,EC,86849,94,1.294,0.001
2020-09-07,EC,86868,19,1.294,0.0
2020-09-08,EC,86926,58,1.295,0.001
2020-09-09,EC,87040,114,1.297,0.002
2020-09-10,EC,87128,88,1.298,0.001
2020-09-11,EC,87222,94,1.299,0.001
2020-09-12,EC,87323,101,1.301,0.002
2020-09-13,EC,87415,92,1.302,0.001
2020-09-14,EC,87456,41,1.303,0.001
2020-09-15,EC,87513,57,1.304,0.001
2020-09-16,EC,87663,150,1.306,0.002
2020-09-17,EC,87776,113,1.308,0.002
2020-09-18,EC,87894,118,1.309,0.002
2020-09-19,EC,88034,140,1.312,0.002
2020-09-20,EC,88164,130,1.313,0.002
2020-09-21,EC,88205,41,1.314,0.001
2020-09-22,EC,88319,114,1.316,0.002
2020-09-23,EC,88420,101,1.317,0.002
2020-09-24,EC,88569,149,1.32,0.002
2020-09-25,EC,88680,111,1.321,0.002
2020-09-26,EC,88776,96,1.323,0.001
2020-09-27,EC,88892,116,1.324,0.002
2020-09-28,EC,88975,83,1.326,0.001
2020-09-29,EC,89076,101,1.327,0.002
2020-09-30,EC,89204,128,1.329,0.002
2020-10-01,EC,89359,155,1.331,0.002
2020-10-02,EC,89552,193,1.334,0.003
2020-10-03,EC,89693,141,1.336,0.002
2020-10-04,EC,89853,160,1.339,0.002
2020-10-05,EC,89964,111,1.34,0.002
2020-10-06,EC,89991,27,1.341,0.0
2020-10-07,EC,90165,174,1.343,0.003
2020-10-08,EC,90339,174,1.346,0.003
2020-10-09,EC,90479,140,1.348,0.002
2020-10-10,EC,90686,207,1.351,0.003
2020-10-11,EC,90867,181,1.354,0.003
2020-10-12,EC,90977,110,1.355,0.002
2020-10-13,EC,91049,72,1.356,0.001
2020-10-14,EC,91219,170,1.359,0.003
2020-10-15,EC,91373,154,1.361,0.002
2020-10-16,EC,91526,153,1.364,0.002
2020-10-17,EC,91821,295,1.368,0.004
2020-10-18,EC,92006,185,1.371,0.003
2020-10-19,EC,92122,116,1.372,0.002
2020-10-20,EC,92246,124,1.374,0.002
2020-10-21,EC,92566,320,1.379,0.005
2020-10-22,EC,92936,370,1.385,0.006
2020-10-23,EC,93203,267,1.389,0.004
2020-10-24,EC,93568,365,1.394,0.005
2020-10-25,EC,93986,418,1.4,0.006
2020-10-26,EC,94182,196,1.403,0.003
2020-10-27,EC,94497,315,1.408,0.005
2020-10-28,EC,95050,553,1.416,0.008
2020-10-29,EC,95559,509,1.424,0.008
2020-10-30,EC,96093,534,1.432,0.008
2020-10-31,EC,96675,582,1.44,0.009
2020-11-01,EC,97021,346,1.445,0.005
2020-11-02,EC,97326,305,1.45,0.005
2020-11-03,EC,97997,671,1.46,0.01
2020-11-04,EC,98622,625,1.469,0.009
2020-11-05,EC,99380,758,1.481,0.011
2020-11-06,EC,100064,684,1.491,0.01
2020-11-07,EC,100710,646,1.5,0.01
2020-11-08,EC,101336,626,1.51,0.009
2020-11-09,EC,102057,721,1.52,0.011
2020-11-10,EC,103180,1123,1.537,0.017
2020-11-11,EC,104125,945,1.551,0.014
2020-11-12,EC,105267,1142,1.568,0.017
2020-11-13,EC,106334,1067,1.584,0.016
2020-11-14,EC,107515,1181,1.602,0.018
2020-11-15,EC,108313,798,1.614,0.012
2020-11-16,EC,108993,680,1.624,0.01
2020-11-17,EC,110312,1319,1.643,0.02
2020-11-18,EC,112018,1706,1.669,0.025
2020-11-19,EC,113139,1121,1.686,0.017
2020-11-20,EC,114830,1691,1.711,0.025
2020-11-21,EC,116175,1345,1.731,0.02
2020-11-22,EC,117374,1199,1.749,0.018
2020-11-23,EC,118688,1314,1.768,0.02
2020-11-24,EC,120052,1364,1.789,0.02
2020-11-25,EC,121329,1277,1.808,0.019
2020-11-26,EC,122587,1258,1.826,0.019
2020-11-27,EC,124067,1480,1.848,0.022
2020-11-28,EC,125480,1413,1.869,0.021
2020-11-29,EC,126520,1040,1.885,0.015
2020-11-30,EC,127737,1217,1.903,0.018
2020-12-01,EC,128889,1152,1.92,0.017
2020-12-02,EC,130430,1541,1.943,0.023
2020-12-03,EC,132149,1719,1.969,0.026
2020-12-04,EC,134021,1872,1.997,0.028
2020-12-05,EC,135468,1447,2.018,0.022
2020-12-06,EC,136772,1304,2.038,0.019
2020-12-07,EC,138020,1248,2.056,0.019
2020-12-08,EC,139055,1035,2.072,0.015
2020-12-09,EC,140647,1592,2.095,0.024
2020-12-10,EC,142834,2187,2.128,0.033
2020-12-11,EC,144830,1996,2.158,0.03
2020-12-12,EC,146707,1877,2.186,0.028
2020-12-13,EC,148528,1821,2.213,0.027
2020-12-14,EC,149510,982,2.227,0.015
2020-12-15,EC,151466,1956,2.257,0.029
2020-12-16,EC,153085,1619,2.281,0.024
2020-12-17,EC,154743,1658,2.305,0.025
2020-12-18,EC,155873,1130,2.322,0.017
2020-12-19,EC,157209,1336,2.342,0.02
2020-12-20,EC,158484,1275,2.361,0.019
2020-12-21,EC,159767,1283,2.38,0.019
2020-12-22,EC,161186,1419,2.401,0.021
2020-12-23,EC,162452,1266,2.42,0.019
2020-12-24,EC,163806,1354,2.44,0.02
2020-12-25,EC,165022,1216,2.459,0.018
2020-12-26,EC,165988,966,2.473,0.014
2020-12-27,EC,166849,861,2.486,0.013
2020-12-28,EC,167239,390,2.492,0.006
2020-12-29,EC,168090,851,2.504,0.013
2020-12-30,EC,169363,1273,2.523,0.019
2020-12-31,EC,170687,1324,2.543,0.02
2021-01-01,EC,171921,1234,2.561,0.018
2021-01-02,EC,172917,996,2.576,0.015
2021-01-03,EC,173592,675,2.586,0.01
2021-01-04,EC,174176,584,2.595,0.009
